"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.830933940E-1,2.000000095E-3,1.600000076E-2,-1.070000008E-1,1.082081337E-1
6.880601640E-1,8.299999684E-2,2.999999933E-2,-5.200000107E-2,1.024353433E-1
6.930269520E-1,7.000000030E-2,1.600000076E-2,-1.469999999E-1,1.636001223E-1
6.979937210E-1,7.800000161E-2,-4.699999839E-2,-1.609999985E-1,1.849702668E-1
7.029604900E-1,7.699999958E-2,-3.299999982E-2,-1.340000033E-1,1.580316450E-1
7.079270140E-1,1.180000007E-1,3.400000185E-2,-1.099999994E-2,1.232923367E-1
7.128937830E-1,6.300000101E-2,-3.400000185E-2,-6.599999964E-2,9.737042778E-2
7.178605520E-1,-1.600000076E-2,6.000000052E-3,-1.099999994E-2,2.032240201E-2
7.228273220E-1,3.700000048E-2,6.000000052E-3,-6.599999964E-2,7.590125156E-2
7.277940910E-1,2.300000004E-2,-7.000000216E-3,-1.059999987E-1,1.086922248E-1
7.327608800E-1,7.800000161E-2,-4.800000042E-2,-1.609999985E-1,1.852268873E-1
7.377275720E-1,9.799999744E-2,4.999999888E-3,-6.499999762E-2,1.177030126E-1
7.426943420E-1,7.000000030E-2,1.899999939E-2,-5.200000107E-2,8.924684941E-2
7.476611060E-1,2.899999917E-2,-8.000000380E-3,-9.300000221E-2,9.774456695E-2
7.526279520E-1,1.600000076E-2,-4.800000042E-2,-1.059999987E-1,1.174563740E-1
7.575943990E-1,9.099999815E-2,-1.999999955E-2,-1.330000013E-1,1.623884232E-1
7.625611680E-1,3.500000015E-2,1.999999955E-2,9.700000286E-2,1.050428510E-1
7.675281680E-1,6.300000101E-2,-3.299999982E-2,-1.099999994E-2,7.196527020E-2
7.724947020E-1,4.899999872E-2,-6.000000052E-3,-1.199999973E-1,1.297574631E-1
7.774617020E-1,8.399999887E-2,-4.399999976E-2,-6.499999762E-2,1.149652099E-1
7.824282410E-1,2.899999917E-2,6.499999762E-2,-1.099999994E-2,7.202082782E-2
7.873950050E-1,1.000000047E-3,9.999999776E-3,-6.499999762E-2,6.577233222E-2
