"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.330215830E-1,-6.599999964E-2,-8.100000024E-2,-5.000000075E-2,1.158317749E-1
4.379884290E-1,-9.399999678E-2,-2.600000054E-2,-2.300000004E-2,1.002047874E-1
4.429554440E-1,-2.400000021E-2,-2.500000037E-2,-1.180000007E-1,1.229837396E-1
4.479222140E-1,1.600000076E-2,2.000000095E-3,-3.599999845E-2,3.944616475E-2
4.528889830E-1,2.999999933E-2,-6.499999762E-2,-3.599999845E-2,8.013113963E-2
4.578558330E-1,-9.999999776E-3,-3.799999878E-2,-2.000000030E-1,2.038234557E-1
4.628226020E-1,1.499999966E-2,2.000000095E-3,-3.599999845E-2,3.905124683E-2
4.677896020E-1,-1.099999994E-2,-1.059999987E-1,-6.400000304E-2,1.243100966E-1
4.727564680E-1,-5.200000107E-2,-5.200000107E-2,-1.449999958E-1,1.625822838E-1
4.777232380E-1,-7.900000364E-2,-2.500000037E-2,-9.099999815E-2,1.230731500E-1
4.826902380E-1,-1.099999994E-2,1.400000043E-2,-1.049999967E-1,1.064988231E-1
4.876570590E-1,-7.900000364E-2,-6.700000167E-2,-6.400000304E-2,1.217620679E-1
4.926238280E-1,7.000000030E-2,-9.399999678E-2,-3.599999845E-2,1.226050542E-1
4.975905870E-1,2.899999917E-2,-5.299999937E-2,-3.599999845E-2,7.032780228E-2
5.025575870E-1,-4.800000042E-2,-6.199999899E-2,-5.000000075E-2,9.299462344E-2
5.075244340E-1,-7.000000216E-3,-7.599999756E-2,4.399999976E-2,8.809653575E-2
5.124912460E-1,6.000000052E-3,-7.000000216E-3,-1.729999930E-1,1.732454835E-1
5.174582460E-1,1.899999939E-2,-2.099999972E-2,-1.180000007E-1,1.213507319E-1
5.224250920E-1,1.799999923E-2,-5.799999833E-2,-1.589999944E-1,1.702028143E-1
5.273918800E-1,1.799999923E-2,-5.700000003E-2,-1.319999993E-1,1.449034154E-1
5.323586490E-1,4.000000190E-3,-1.600000076E-2,-9.099999815E-2,9.248242909E-2
5.373256490E-1,-9.000000358E-2,-1.600000076E-2,-5.000000075E-2,1.041921338E-1
