"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.614792790E-1,-8.699999750E-2,5.499999970E-2,-7.800000161E-2,1.291433304E-1
4.664460780E-1,6.199999899E-2,2.800000086E-2,-2.300000004E-2,7.181225470E-2
4.714127700E-1,-3.099999949E-2,3.900000080E-2,-7.800000161E-2,9.255268922E-2
4.763795390E-1,-1.700000092E-2,5.200000107E-2,-7.800000161E-2,9.527329318E-2
4.813460920E-1,8.999999613E-3,1.099999994E-2,-5.099999905E-2,5.294336497E-2
4.863127840E-1,-5.799999833E-2,3.900000080E-2,-9.999999776E-3,7.060453147E-2
4.912793270E-1,8.000000380E-3,7.400000095E-2,-1.870000064E-1,2.012684838E-1
4.962460200E-1,8.000000380E-3,1.899999939E-2,-9.200000018E-2,9.428149350E-2
5.012127890E-1,-3.200000152E-2,5.999999866E-2,-6.400000304E-2,9.338094198E-2
5.061793120E-1,8.000000380E-3,5.999999866E-2,-6.400000304E-2,8.809086351E-2
5.111460050E-1,7.000000216E-3,4.300000146E-2,-5.099999905E-2,6.707458558E-2
5.161125430E-1,2.099999972E-2,1.600000076E-2,-2.300000004E-2,3.501428301E-2
5.210793270E-1,7.000000216E-3,8.399999887E-2,1.389999986E-1,1.625607561E-1
5.260457890E-1,-4.999999888E-3,1.379999965E-1,-1.049999967E-1,1.734762184E-1
5.310125630E-1,-3.099999949E-2,9.099999815E-2,-7.800000161E-2,1.237982225E-1
5.359792560E-1,9.999999776E-3,9.000000358E-2,-7.800000161E-2,1.195156931E-1
5.409460250E-1,-4.399999976E-2,4.899999872E-2,-1.049999967E-1,1.239435322E-1
5.459124900E-1,-4.399999976E-2,1.040000021E-1,7.100000232E-2,1.333904073E-1
5.508792600E-1,-6.599999964E-2,9.700000286E-2,-2.400000021E-2,1.197539165E-1
5.558457980E-1,-2.500000037E-2,4.199999943E-2,-1.190000027E-1,1.286468057E-1
5.608124850E-1,2.899999917E-2,2.800000086E-2,-5.099999905E-2,6.500769110E-2
5.657790240E-1,-2.500000037E-2,4.100000113E-2,3.000000026E-3,4.811444806E-2
5.707457930E-1,-6.100000069E-2,1.150000021E-1,-1.459999979E-1,1.956067482E-1
5.757125580E-1,-8.799999952E-2,5.900000036E-2,-1.459999979E-1,1.803912396E-1
5.806790200E-1,-6.100000069E-2,7.299999893E-2,-1.330000013E-1,1.635206417E-1
5.856457890E-1,-4.699999839E-2,3.200000152E-2,-1.330000013E-1,1.446443925E-1
5.906124810E-1,6.000000052E-3,6.800000370E-2,-9.999999776E-3,6.899275686E-2
5.955790200E-1,1.899999939E-2,3.999999911E-2,2.000000095E-3,4.432831945E-2
6.005457020E-1,-1.999999955E-2,8.100000024E-2,1.600000076E-2,8.495292841E-2
6.055124710E-1,7.400000095E-2,-3.999999911E-2,-9.999999776E-3,8.471127472E-2
6.104790150E-1,4.999999888E-3,6.300000101E-2,-5.099999905E-2,8.120960552E-2
6.154457070E-1,1.899999939E-2,9.000000358E-2,-1.739999950E-1,1.968171712E-1
6.204122460E-1,1.899999939E-2,4.899999872E-2,-1.190000027E-1,1.300884334E-1
6.253789420E-1,-4.800000042E-2,-3.200000152E-2,-6.499999762E-2,8.690799634E-2
6.303454810E-1,-1.469999999E-1,1.999999955E-2,-2.400000021E-2,1.502830661E-1
6.353122500E-1,2.999999933E-2,4.800000042E-2,-2.400000021E-2,6.148170468E-2
6.402790190E-1,1.700000092E-2,7.000000216E-3,-9.999999776E-3,2.092845025E-2
