"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.444402280E-1,1.000000015E-1,-6.300000101E-2,-1.159999967E-1,1.656049506E-1
3.494063810E-1,7.299999893E-2,3.099999949E-2,-1.700000018E-1,1.875899795E-1
3.543725350E-1,-7.000000216E-3,1.600000076E-2,-1.159999967E-1,1.173072856E-1
3.593389190E-1,5.999999866E-2,1.110000014E-1,-1.430000067E-1,1.907092081E-1
3.643050920E-1,3.299999982E-2,7.100000232E-2,-2.109999955E-1,2.250577668E-1
3.692710150E-1,-6.199999899E-2,2.999999933E-2,-8.900000155E-2,1.125388827E-1
3.742371500E-1,4.300000146E-2,-2.199999988E-2,-1.159999967E-1,1.256542850E-1
3.792035350E-1,1.499999966E-2,-3.599999845E-2,-6.100000069E-2,7.240165718E-2
3.841696890E-1,-1.099999994E-2,8.600000292E-2,-1.019999981E-1,1.338693397E-1
3.891358420E-1,2.899999917E-2,-8.000000380E-3,-6.100000069E-2,6.801470460E-2
3.941019960E-1,1.150000021E-1,5.499999970E-2,-7.500000298E-2,1.479019976E-1
3.990679190E-1,6.000000052E-3,4.100000113E-2,-1.430000067E-1,1.488825107E-1
4.040343180E-1,-2.099999972E-2,-2.600000054E-2,-1.999999955E-2,3.894868416E-2
4.090004720E-1,5.999999866E-2,-3.999999911E-2,-1.150000021E-1,1.357387205E-1
4.139664090E-1,5.600000173E-2,6.400000304E-2,-1.700000018E-1,1.900841950E-1
4.189327940E-1,1.400000043E-2,-5.799999833E-2,-2.240000069E-1,2.318102735E-1
4.238990240E-1,4.100000113E-2,-5.799999833E-2,-1.700000018E-1,1.842416905E-1
4.288651010E-1,5.499999970E-2,-3.099999949E-2,-1.019999981E-1,1.199583242E-1
4.338312550E-1,2.600000054E-2,-1.600000076E-2,-1.019999981E-1,1.064706517E-1
4.387974090E-1,2.500000037E-2,-2.899999917E-2,-1.150000021E-1,1.212064373E-1
4.437635300E-1,2.500000037E-2,-4.300000146E-2,-1.420000046E-1,1.504593017E-1
4.487296840E-1,5.299999937E-2,6.499999762E-2,-8.799999952E-2,1.215647956E-1
4.536958430E-1,3.599999845E-2,4.800000042E-2,-6.100000069E-2,8.556284247E-2
4.586619970E-1,5.000000075E-2,-1.999999955E-2,-8.799999952E-2,1.031697629E-1
4.636281500E-1,3.599999845E-2,7.000000216E-3,-1.019999981E-1,1.083928019E-1
4.685943180E-1,5.000000075E-2,-1.999999955E-2,-1.289999932E-1,1.397891208E-1
4.735604720E-1,3.299999982E-2,7.000000030E-2,-1.289999932E-1,1.504327035E-1
4.785267030E-1,5.999999866E-2,1.000000047E-3,-7.400000095E-2,9.527329101E-2
4.834928570E-1,5.999999866E-2,4.199999943E-2,-1.829999983E-1,1.971116414E-1
4.884590110E-1,4.699999839E-2,5.600000173E-2,-6.000000052E-3,7.335530003E-2
4.934250690E-1,3.099999949E-2,1.000000047E-3,-1.999999955E-2,3.690528351E-2
4.983912990E-1,1.700000092E-2,-5.200000107E-2,-1.010000035E-1,1.148651420E-1
5.033574530E-1,2.999999933E-2,1.000000047E-3,-8.799999952E-2,9.297849147E-2
5.083236210E-1,3.000000026E-3,6.899999827E-2,-7.400000095E-2,1.012225267E-1
5.132897750E-1,-4.699999839E-2,-3.599999845E-2,-6.000000052E-3,5.950629998E-2
5.182558520E-1,6.100000069E-2,-4.899999872E-2,1.999999955E-2,8.075890007E-2
5.232220060E-1,7.000000216E-3,-2.199999988E-2,-1.019999981E-1,1.045801110E-1
5.281882360E-1,2.099999972E-2,3.099999949E-2,-1.700000018E-1,1.740746982E-1
5.331543900E-1,-3.099999949E-2,4.000000190E-3,-1.700000018E-1,1.728496473E-1
5.381205440E-1,6.400000304E-2,3.099999949E-2,-1.289999932E-1,1.473024053E-1
5.430866980E-1,-3.000000026E-3,-7.699999958E-2,-1.019999981E-1,1.278358304E-1
5.480528570E-1,8.999999613E-3,4.000000190E-3,-1.420000046E-1,1.423411441E-1
5.530190110E-1,-4.100000113E-2,7.999999821E-2,-1.999999955E-2,9.209234381E-2
5.579853950E-1,5.299999937E-2,-2.899999917E-2,-1.289999932E-1,1.424464746E-1
5.629515540E-1,5.299999937E-2,-2.899999917E-2,-7.500000298E-2,9.630680315E-2
5.679174770E-1,8.100000024E-2,-2.899999917E-2,-4.699999839E-2,9.803570696E-2
5.728836310E-1,-2.600000054E-2,9.899999946E-2,-1.560000032E-1,1.865824239E-1
5.778497850E-1,2.800000086E-2,3.000000026E-3,-7.500000298E-2,8.011242410E-2
5.828159390E-1,1.400000043E-2,-2.300000004E-2,-1.430000067E-1,1.455128926E-1
5.877823390E-1,8.200000226E-2,1.700000092E-2,-1.560000032E-1,1.770564921E-1
5.927482620E-1,8.900000155E-2,2.899999917E-2,-1.289999932E-1,1.593831813E-1
5.977144150E-1,4.699999839E-2,2.899999917E-2,-4.699999839E-2,7.251896062E-2
6.026805730E-1,4.699999839E-2,5.600000173E-2,-4.699999839E-2,8.691374972E-2
6.076469580E-1,-7.400000095E-2,-5.200000107E-2,-1.289999932E-1,1.575468137E-1
6.126130980E-1,5.700000003E-2,-3.599999845E-2,-7.400000095E-2,1.001049451E-1
6.175792520E-1,1.600000076E-2,-4.899999872E-2,-6.100000069E-2,7.986238152E-2
6.225454060E-1,4.300000146E-2,-6.300000101E-2,-8.799999952E-2,1.164560010E-1
6.275113140E-1,-5.200000107E-2,-1.169999987E-1,-8.799999952E-2,1.553608693E-1
6.324774670E-1,5.299999937E-2,-1.999999955E-2,-1.999999955E-2,6.007495233E-2
6.374438520E-1,-2.899999917E-2,-1.019999981E-1,-1.150000021E-1,1.564288977E-1
6.424099870E-1,2.500000037E-2,-6.100000069E-2,-8.799999952E-2,1.099545361E-1
6.473761410E-1,5.200000107E-2,-1.019999981E-1,-3.299999982E-2,1.191511633E-1
6.523423140E-1,9.899999946E-2,-4.399999976E-2,-4.699999839E-2,1.180931824E-1
6.573082370E-1,4.399999976E-2,-3.000000026E-3,-1.420000046E-1,1.486909590E-1
6.622746210E-1,-2.300000004E-2,-1.700000092E-2,-1.420000046E-1,1.448516529E-1
6.672407750E-1,4.399999976E-2,5.000000075E-2,-1.010000035E-1,1.209834731E-1
6.722069290E-1,5.400000140E-2,3.400000185E-2,-1.140000001E-1,1.306445571E-1
6.771730830E-1,2.600000054E-2,4.800000042E-2,-1.280000061E-1,1.391545961E-1
6.821392230E-1,5.299999937E-2,1.999999955E-2,-4.600000009E-2,7.297259708E-2
6.871053770E-1,8.100000024E-2,1.999999955E-2,-1.689999998E-1,1.884728096E-1
6.920715210E-1,-1.300000027E-2,5.700000003E-2,-1.280000061E-1,1.407195849E-1
6.970377510E-1,2.700000070E-2,2.000000095E-3,-1.829999983E-1,1.849918902E-1
7.020038280E-1,-3.999999911E-2,8.399999887E-2,-1.010000035E-1,1.373207939E-1
7.069700110E-1,2.700000070E-2,2.899999917E-2,-1.150000021E-1,1.216347009E-1
7.119361650E-1,-2.500000037E-2,-9.899999946E-2,-4.600000009E-2,1.119910707E-1
7.169023190E-1,-2.500000037E-2,5.099999905E-2,-7.400000095E-2,9.328451138E-2
7.218684630E-1,2.000000095E-3,7.800000161E-2,-1.010000035E-1,1.276283705E-1
7.268346930E-1,-6.599999964E-2,-2.899999917E-2,7.000000216E-3,7.242927521E-2
7.318008520E-1,-2.300000004E-2,9.999999776E-3,-1.150000021E-1,1.177030181E-1
7.367669290E-1,2.999999933E-2,9.999999776E-3,-1.150000021E-1,1.192686062E-1
7.417331600E-1,-9.999999776E-3,-3.000000026E-3,-1.280000061E-1,1.284250815E-1
7.466993090E-1,-2.300000004E-2,-7.100000232E-2,-7.400000095E-2,1.050999547E-1
7.516654630E-1,-3.400000185E-2,-1.499999966E-2,-4.699999839E-2,5.991660842E-2
7.566316170E-1,3.299999982E-2,-2.000000095E-3,-1.010000035E-1,1.062732360E-1
7.615977750E-1,1.899999939E-2,-5.600000173E-2,-1.010000035E-1,1.170384590E-1
7.665638520E-1,-6.100000069E-2,-1.499999966E-2,-8.699999750E-2,1.073079663E-1
7.715300640E-1,6.899999827E-2,9.999999776E-3,-5.999999866E-2,9.198369201E-2
7.764961410E-1,-1.300000027E-2,-4.300000146E-2,-8.699999750E-2,9.791322534E-2
7.814623720E-1,2.700000070E-2,9.200000018E-2,-8.699999750E-2,1.294681414E-1
7.864285400E-1,2.700000070E-2,-1.600000076E-2,-1.280000061E-1,1.317915081E-1
7.913946940E-1,-1.200000010E-2,2.199999988E-2,-1.280000061E-1,1.304300638E-1
