"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.321750390E-1,-4.500000179E-2,9.999999776E-3,-8.600000292E-2,9.757561508E-2
4.371418130E-1,-1.799999923E-2,-1.600000076E-2,-7.199999690E-2,7.592100862E-2
4.421085060E-1,-5.499999970E-2,2.199999988E-2,-1.400000006E-1,1.520164469E-1
4.470752750E-1,-5.499999970E-2,-7.199999690E-2,-1.809999943E-1,2.024104677E-1
4.520421070E-1,-5.499999970E-2,-1.799999923E-2,-1.539999992E-1,1.645144361E-1
4.570088760E-1,-2.700000070E-2,3.599999845E-2,-5.900000036E-2,7.420242562E-2
4.619755830E-1,2.400000021E-2,2.099999972E-2,-3.099999949E-2,4.447471154E-2
4.669423520E-1,1.099999994E-2,4.800000042E-2,-4.500000179E-2,6.670832182E-2
4.719091210E-1,-2.000000095E-3,4.800000042E-2,-1.000000015E-1,1.109414275E-1
4.768759040E-1,-5.700000003E-2,-5.999999866E-2,-1.400000006E-1,1.626314853E-1
4.818426730E-1,-4.100000113E-2,-9.399999678E-2,-1.679999977E-1,1.968273323E-1
4.868094430E-1,-8.100000024E-2,-1.200000010E-2,-7.199999690E-2,1.090366892E-1
4.917759810E-1,-3.999999911E-2,-1.200000010E-2,-1.129999980E-1,1.204699111E-1
4.967427500E-1,-1.300000027E-2,1.000000047E-3,-3.099999949E-2,3.363034308E-2
5.017097840E-1,-3.799999878E-2,-6.199999899E-2,-1.400000006E-1,1.577593102E-1
5.066763230E-1,-3.799999878E-2,1.010000035E-1,-1.400000006E-1,1.767625548E-1
5.116430920E-1,-5.099999905E-2,-1.999999955E-2,-1.270000041E-1,1.383112465E-1
5.166098700E-1,8.399999887E-2,-6.100000069E-2,-1.270000041E-1,1.640304878E-1
5.215766400E-1,2.700000070E-2,-4.399999976E-2,-5.900000036E-2,7.839642887E-2
5.265434090E-1,-3.999999911E-2,-1.700000092E-2,-5.900000036E-2,7.328028386E-2
5.315101640E-1,0.000000000E0,-4.399999976E-2,-1.270000041E-1,1.344061048E-1
5.364769330E-1,1.400000043E-2,-4.399999976E-2,-1.129999980E-1,1.220696504E-1
5.414436450E-1,-3.700000048E-2,-2.800000086E-2,-5.900000036E-2,7.505997686E-2
5.464104910E-1,-6.499999762E-2,1.200000010E-2,-1.809999943E-1,1.926914571E-1
5.513772600E-1,-2.400000021E-2,1.200000010E-2,-1.809999943E-1,1.829781351E-1
5.563440440E-1,-5.099999905E-2,-2.800000086E-2,-2.080000043E-1,2.159837997E-1
5.613107370E-1,1.499999966E-2,1.099999994E-2,-4.500000179E-2,4.869291683E-2
5.662775060E-1,-6.599999964E-2,3.799999878E-2,-1.949999928E-1,2.093442072E-1
5.712443370E-1,-3.900000080E-2,-4.199999943E-2,-8.600000292E-2,1.033489261E-1
5.762111060E-1,2.800000086E-2,7.900000364E-2,-3.099999949E-2,8.936442576E-2
5.811777850E-1,-6.199999899E-2,8.699999750E-2,-8.600000292E-2,1.371459075E-1
5.861446310E-1,6.000000052E-3,4.000000190E-3,-1.679999977E-1,1.681546884E-1
5.911110920E-1,4.699999839E-2,1.799999923E-2,-1.679999977E-1,1.753767347E-1
5.960778620E-1,1.999999955E-2,5.900000036E-2,-1.539999992E-1,1.661234474E-1
6.010448620E-1,4.399999976E-2,-5.900000036E-2,-4.500000179E-2,8.626702836E-2
6.060116310E-1,-5.099999905E-2,8.999999613E-3,-1.000000015E-1,1.126143872E-1
6.109784140E-1,2.899999917E-2,-4.000000190E-3,-1.129999980E-1,1.167304566E-1
6.159451830E-1,-2.400000021E-2,-3.000000026E-3,-7.199999690E-2,7.595393054E-2
6.209119340E-1,-3.500000015E-2,8.999999613E-3,-4.500000179E-2,5.771481755E-2
6.258784720E-1,1.799999923E-2,6.300000101E-2,-5.900000036E-2,8.817029059E-2
6.308452410E-1,4.600000009E-2,-3.099999949E-2,-2.090000063E-1,2.162359883E-1
6.358120060E-1,4.999999888E-3,-4.500000179E-2,-1.129999980E-1,1.217333139E-1
6.407790060E-1,-1.999999955E-2,-1.600000076E-2,-8.600000292E-2,8.973293993E-2
6.457455280E-1,-1.999999955E-2,3.700000048E-2,-7.199999690E-2,8.338464829E-2
6.507122970E-1,-1.999999955E-2,9.999999776E-3,-5.900000036E-2,6.309516637E-2
6.556790670E-1,3.400000185E-2,-1.600000076E-2,-4.500000179E-2,5.862593548E-2
6.606458560E-1,8.200000226E-2,-2.000000095E-3,-7.199999690E-2,1.091421089E-1
6.656126250E-1,-9.499999881E-2,-4.300000146E-2,-1.270000041E-1,1.643258985E-1
6.705793940E-1,-1.080000028E-1,2.400000021E-2,-3.099999949E-2,1.148956073E-1
6.755461480E-1,-1.300000027E-2,1.059999987E-1,-8.600000292E-2,1.371167395E-1
6.805128410E-1,-3.799999878E-2,3.500000015E-2,-7.199999690E-2,8.861715111E-2
6.854796970E-1,2.000000095E-3,2.099999972E-2,-5.900000036E-2,6.265780104E-2
6.904464660E-1,-1.059999987E-1,2.099999972E-2,-1.539999992E-1,1.881302726E-1
6.954132350E-1,2.000000095E-3,2.099999972E-2,-8.600000292E-2,8.854942400E-2
7.003799420E-1,2.000000095E-3,-4.300000146E-2,-9.899999946E-2,1.079536939E-1
7.053467880E-1,-3.799999878E-2,-2.899999917E-2,-7.199999690E-2,8.642337307E-2
7.103134800E-1,-7.900000364E-2,2.500000037E-2,-4.500000179E-2,9.429210335E-2
7.152802600E-1,-6.499999762E-2,-9.700000286E-2,-1.270000041E-1,1.725195678E-1
7.202470290E-1,-4.800000042E-2,-3.999999911E-2,-8.600000292E-2,1.063014603E-1
7.252137980E-1,-4.800000042E-2,-7.999999821E-2,-4.500000179E-2,1.035808859E-1
7.301805860E-1,-6.199999899E-2,2.800000086E-2,-8.600000292E-2,1.096540032E-1
7.351473550E-1,4.600000009E-2,-2.600000054E-2,-4.500000179E-2,6.940461222E-2
7.401141100E-1,6.800000370E-2,1.300000027E-2,-3.099999949E-2,7.585512823E-2
7.450808790E-1,-6.700000167E-2,0.000000000E0,-1.129999980E-1,1.313697065E-1
7.500474170E-1,-5.400000140E-2,1.080000028E-1,-5.900000036E-2,1.343912229E-1
7.550144220E-1,2.700000070E-2,3.999999911E-2,-1.799999923E-2,5.150728044E-2
7.599811920E-1,3.799999878E-2,-1.200000010E-2,-1.260000020E-1,1.321514299E-1
7.649477300E-1,2.400000021E-2,9.600000083E-2,-1.669999957E-1,1.941159415E-1
7.699147400E-1,9.999999776E-3,5.499999970E-2,-1.400000006E-1,1.507481347E-1
7.748815090E-1,-2.000000095E-3,-1.200000010E-2,-7.199999690E-2,7.302054202E-2
7.798480430E-1,-2.800000086E-2,1.000000047E-3,-8.600000292E-2,9.044888364E-2
7.848148120E-1,1.200000010E-2,1.400000043E-2,-3.099999949E-2,3.606937736E-2
7.897815810E-1,2.600000054E-2,-2.600000054E-2,-1.400000006E-1,1.447480578E-1
7.947483410E-1,-1.000000047E-3,1.400000043E-2,2.199999988E-2,2.609597683E-2
7.997151100E-1,-7.699999958E-2,-8.699999750E-2,-9.899999946E-2,1.526400976E-1
8.046818790E-1,-6.300000101E-2,-7.299999893E-2,-8.600000292E-2,1.292052649E-1
8.096486240E-1,-3.599999845E-2,-3.200000152E-2,-2.220000029E-1,2.271651409E-1
8.146153940E-1,1.799999923E-2,-8.699999750E-2,-8.600000292E-2,1.236486961E-1
8.195821540E-1,5.499999970E-2,7.000000216E-3,-4.500000179E-2,7.140728346E-2
8.245489230E-1,-1.080000028E-1,2.099999972E-2,-1.799999923E-2,1.114854276E-1
8.295156150E-1,-5.400000140E-2,-1.899999939E-2,-3.099999949E-2,6.509992394E-2
8.344823940E-1,-9.499999881E-2,7.000000216E-3,-1.260000020E-1,1.579556909E-1
8.394492400E-1,-2.500000037E-2,-1.799999923E-2,-1.400000006E-1,1.433492245E-1
8.444160050E-1,-3.799999878E-2,6.300000101E-2,-1.129999980E-1,1.348406452E-1
8.493826970E-1,5.600000173E-2,2.199999988E-2,-4.000000190E-3,6.029925530E-2
8.543494670E-1,-7.900000364E-2,-4.000000190E-3,-7.199999690E-2,1.069626109E-1
8.593163170E-1,-3.599999845E-2,-5.400000140E-2,-1.129999980E-1,1.303111645E-1
8.642830090E-1,1.799999923E-2,8.100000024E-2,-9.899999946E-2,1.291743005E-1
8.692497780E-1,-2.199999988E-2,2.700000070E-2,-1.539999992E-1,1.578892009E-1
8.742165190E-1,-2.199999988E-2,2.700000070E-2,-5.799999833E-2,6.765352791E-2
8.791832880E-1,2.899999917E-2,3.799999878E-2,-1.129999980E-1,1.226947408E-1
8.841500570E-1,-3.799999878E-2,6.499999762E-2,8.999999613E-3,7.582875174E-2
8.891168500E-1,-3.799999878E-2,3.700000048E-2,-9.899999946E-2,1.123120645E-1
8.940836200E-1,1.499999966E-2,2.400000021E-2,-1.539999992E-1,1.565790527E-1
8.990501440E-1,7.699999958E-2,9.999999776E-3,-1.260000020E-1,1.480033798E-1
9.040171440E-1,5.000000075E-2,-2.999999933E-2,-8.500000089E-2,1.030776415E-1
9.089839130E-1,-4.000000190E-3,6.400000304E-2,-4.500000179E-2,7.833901041E-2
9.139506880E-1,-4.500000179E-2,5.000000075E-2,-7.199999690E-2,9.853425693E-2
9.189172260E-1,-6.800000370E-2,3.400000185E-2,-1.260000020E-1,1.471597810E-1
9.238842260E-1,-1.300000027E-2,4.800000042E-2,-1.260000020E-1,1.354584828E-1
9.288507350E-1,-3.999999911E-2,-1.899999939E-2,-1.799999923E-2,4.780167233E-2
9.338175050E-1,8.100000024E-2,3.400000185E-2,-1.260000020E-1,1.536001324E-1
9.387842740E-1,-2.500000037E-2,3.200000152E-2,-4.500000179E-2,6.061353213E-2
9.437512740E-1,-2.500000037E-2,-7.599999756E-2,-4.000000190E-3,8.010617734E-2
9.487178120E-1,-1.099999994E-2,-8.000000380E-3,-7.199999690E-2,7.327345739E-2
9.536845870E-1,7.000000030E-2,-8.000000380E-3,-8.600000292E-2,1.111755394E-1
9.586513560E-1,-9.999999776E-3,4.199999943E-2,-5.900000036E-2,7.310950684E-2
9.636183560E-1,-2.400000021E-2,2.800000086E-2,-3.099999949E-2,4.817675816E-2
9.685848940E-1,-5.099999905E-2,1.499999966E-2,-1.679999977E-1,1.762100994E-1
9.735516640E-1,-9.200000018E-2,-2.500000037E-2,-8.600000292E-2,1.283939272E-1
9.785184330E-1,-2.199999988E-2,-6.100000069E-2,-9.899999946E-2,1.183469475E-1
9.834851250E-1,4.000000190E-3,-6.000000052E-3,-9.899999946E-2,9.926227831E-2
9.884519710E-1,-7.699999958E-2,6.000000052E-3,-1.129999980E-1,1.368722013E-1
9.934187500E-1,4.000000190E-3,1.999999955E-2,-1.270000041E-1,1.286273727E-1
9.983855190E-1,-2.099999972E-2,1.899999939E-2,-7.199999690E-2,7.736924142E-2
1.003352211E0,1.899999939E-2,1.899999939E-2,-4.000000190E-3,2.716615459E-2
1.008318975E0,-7.500000298E-2,-2.099999972E-2,-7.199999690E-2,1.060660171E-1
1.013285822E0,6.000000052E-3,4.999999888E-3,-1.400000006E-1,1.402176885E-1
1.018252524E0,4.300000146E-2,-4.500000179E-2,-7.199999690E-2,9.517352489E-2
1.023219293E0,1.600000076E-2,-1.799999923E-2,-1.270000041E-1,1.292633012E-1
1.028186062E0,-2.400000021E-2,5.000000075E-2,-7.199999690E-2,9.088454015E-2
1.033152861E0,4.300000146E-2,2.199999988E-2,-4.500000179E-2,6.601515191E-2
1.038119630E0,-4.899999872E-2,2.099999972E-2,-1.949999928E-1,2.021558732E-1
1.043086375E0,-4.800000042E-2,-3.299999982E-2,-7.199999690E-2,9.261209199E-2
1.048053144E0,4.999999888E-3,-4.999999888E-3,-1.679999977E-1,1.681487414E-1
1.053019914E0,-8.000000380E-3,2.099999972E-2,-8.600000292E-2,8.888757223E-2
1.057986447E0,-1.999999955E-2,1.999999955E-2,-1.129999980E-1,1.164860486E-1
1.062953447E0,6.000000052E-3,1.150000021E-1,-3.099999949E-2,1.192560290E-1
1.067919986E0,-3.400000185E-2,1.010000035E-1,-1.129999980E-1,1.553254660E-1
1.072886745E0,-3.400000185E-2,7.400000095E-2,-5.900000036E-2,1.005634144E-1
1.077853745E0,-6.000000052E-3,-1.899999939E-2,-5.900000036E-2,6.227359007E-2
1.082820283E0,1.999999955E-2,-1.899999939E-2,-1.400000006E-1,1.426919764E-1
1.087787063E0,3.400000185E-2,-1.899999939E-2,-1.129999980E-1,1.195240547E-1
1.092753832E0,-1.999999955E-2,4.800000042E-2,-1.809999943E-1,1.883215281E-1
1.097720832E0,6.000000052E-3,5.799999833E-2,-5.900000036E-2,8.295179232E-2
1.102687370E0,-3.400000185E-2,-2.300000004E-2,-1.129999980E-1,1.202247881E-1
1.107654140E0,3.299999982E-2,-2.300000004E-2,-5.900000036E-2,7.140728277E-2
1.112620918E0,1.899999939E-2,-2.300000004E-2,-1.270000041E-1,1.304568933E-1
1.117587687E0,-7.000000030E-2,-4.699999839E-2,-4.500000179E-2,9.557196268E-2
1.122554456E0,-1.499999966E-2,4.800000042E-2,-1.809999943E-1,1.878563226E-1
1.127521216E0,-2.899999917E-2,7.000000216E-3,-1.129999980E-1,1.168717225E-1
1.132487986E0,-9.700000286E-2,-5.999999866E-2,-1.129999980E-1,1.605552863E-1
1.137454692E0,-5.299999937E-2,-4.999999888E-3,-8.600000292E-2,1.011434646E-1
1.142421538E0,1.499999966E-2,-3.299999982E-2,-8.600000292E-2,9.332738334E-2
1.147388307E0,-2.500000037E-2,-4.999999888E-3,-3.200000152E-2,4.091454649E-2
1.152355077E0,1.000000047E-3,2.099999972E-2,-4.500000179E-2,4.966890525E-2
1.157321846E0,2.700000070E-2,7.000000216E-3,-3.200000152E-2,4.244997218E-2
1.162288615E0,-2.700000070E-2,1.999999955E-2,-7.299999893E-2,8.036168156E-2
1.167255318E0,-5.499999970E-2,7.500000298E-2,-1.809999943E-1,2.034969247E-1
1.172222087E0,3.999999911E-2,3.400000185E-2,-1.809999943E-1,1.884595394E-1
1.177188865E0,-6.400000304E-2,-6.000000052E-3,-1.000000015E-1,1.188780917E-1
1.182155711E0,-2.300000004E-2,2.099999972E-2,-1.799999923E-2,3.597221097E-2
1.187122403E0,-8.999999613E-3,4.800000042E-2,-7.299999893E-2,8.782937935E-2
1.192089168E0,-2.300000004E-2,7.000000216E-3,-1.270000041E-1,1.292555648E-1
1.197055937E0,-8.999999613E-3,3.200000152E-2,-1.000000015E-1,1.053802656E-1
1.202022706E0,5.900000036E-2,-2.199999988E-2,-1.000000015E-1,1.181736025E-1
1.206989470E0,5.900000036E-2,1.000000015E-1,-1.140000001E-1,1.627175478E-1
1.211956240E0,3.099999949E-2,-7.599999756E-2,-1.410000026E-1,1.631502385E-1
1.216923029E0,-4.600000009E-2,-3.299999982E-2,-3.200000152E-2,6.503076267E-2
1.221889567E0,8.000000380E-3,-6.000000052E-3,-7.299999893E-2,7.368174706E-2
1.226856567E0,-1.899999939E-2,2.099999972E-2,-8.600000292E-2,9.054281014E-2
1.231823341E0,3.500000015E-2,2.099999972E-2,-1.270000041E-1,1.333979049E-1
1.236789879E0,-1.799999923E-2,-5.600000173E-2,-1.270000041E-1,1.399607130E-1
1.241756615E0,-1.799999923E-2,1.070000008E-1,-1.270000041E-1,1.670389211E-1
1.246723615E0,4.899999872E-2,6.599999964E-2,-1.000000015E-1,1.294488321E-1
1.251690385E0,6.300000101E-2,7.900000364E-2,-1.410000026E-1,1.734675804E-1
1.256656928E0,-4.000000190E-3,4.899999872E-2,-1.550000012E-1,1.626099635E-1
1.261623928E0,3.500000015E-2,4.800000042E-2,-1.000000015E-1,1.163142311E-1
1.266590697E0,7.599999756E-2,4.800000042E-2,-1.410000026E-1,1.672154311E-1
1.271557491E0,8.000000380E-3,4.800000042E-2,-4.600000009E-2,6.696267658E-2
1.276524029E0,-1.700000092E-2,-1.799999923E-2,7.599999756E-2,7.993121813E-2
1.281490798E0,-5.700000003E-2,2.199999988E-2,-4.600000009E-2,7.647875526E-2
1.286457588E0,-3.000000026E-3,-5.799999833E-2,-1.000000015E-1,1.156416884E-1
1.291424357E0,9.999999776E-3,-4.000000190E-3,-1.799999923E-2,2.097617623E-2
1.296391131E0,8.500000089E-2,2.099999972E-2,-1.410000026E-1,1.659728920E-1
1.301357900E0,1.600000076E-2,3.500000015E-2,-1.000000015E-1,1.071494299E-1
1.306324670E0,1.600000076E-2,-4.999999888E-3,-1.679999977E-1,1.688342360E-1
1.311291424E0,-9.999999776E-3,2.099999972E-2,-1.000000015E-1,1.026693736E-1
1.316258193E0,-3.500000015E-2,7.000000216E-3,-1.140000001E-1,1.194571054E-1
1.321224885E0,4.600000009E-2,-1.899999939E-2,-1.000000015E-1,1.117004937E-1
1.326191731E0,-7.000000216E-3,2.099999972E-2,-1.799999923E-2,2.853068459E-2
1.331158424E0,4.600000009E-2,3.400000185E-2,-1.000000015E-1,1.152041685E-1
1.336125270E0,-3.299999982E-2,-4.300000146E-2,-8.600000292E-2,1.016562867E-1
1.341091962E0,7.000000216E-3,-2.000000095E-3,-3.200000152E-2,3.281767970E-2
1.346058732E0,4.800000042E-2,6.499999762E-2,-5.900000036E-2,1.000499864E-1
1.351025501E0,-3.200000152E-2,-1.600000076E-2,-1.819999963E-1,1.854831496E-1
1.355992270E0,7.000000030E-2,-3.999999911E-2,-1.679999977E-1,1.863437662E-1
1.360959020E0,-1.099999994E-2,5.499999970E-2,-1.270000041E-1,1.388344374E-1
1.365925866E0,2.000000095E-3,-5.299999937E-2,-4.000000190E-3,5.318834398E-2
1.370892636E0,-3.799999878E-2,1.400000043E-2,-1.270000041E-1,1.333004162E-1
1.375859342E0,-6.100000069E-2,7.699999958E-2,-1.140000001E-1,1.504858798E-1
1.380826111E0,4.699999839E-2,-3.200000152E-2,-1.000000015E-1,1.150347784E-1
1.385792957E0,6.000000052E-3,-4.999999888E-3,-1.949999928E-1,1.951563404E-1
1.390759645E0,3.299999982E-2,4.899999872E-2,-1.949999928E-1,2.037522934E-1
1.395726414E0,-4.399999976E-2,8.000000380E-3,-1.679999977E-1,1.738505083E-1
1.400693183E0,-1.700000092E-2,2.099999972E-2,-1.270000041E-1,1.298422160E-1
1.405659737E0,3.700000048E-2,-4.999999888E-3,-5.900000036E-2,6.982120077E-2
1.410626506E0,2.300000004E-2,4.899999872E-2,-1.000000015E-1,1.137101586E-1
1.415593486E0,-2.899999917E-2,7.000000216E-3,-8.699999750E-2,9.197281946E-2
1.420560255E0,-1.499999966E-2,7.500000298E-2,2.099999972E-2,7.931582708E-2
1.425526794E0,-1.499999966E-2,-4.999999888E-3,-1.410000026E-1,1.418837578E-1
1.430493549E0,-4.199999943E-2,-1.899999939E-2,-1.410000026E-1,1.483441966E-1
1.435460549E0,-2.700000070E-2,-1.799999923E-2,-8.699999750E-2,9.285472295E-2
1.440427087E0,-3.999999911E-2,3.599999845E-2,-1.899999939E-2,5.707013049E-2
1.445394097E0,0.000000000E0,-1.799999923E-2,-1.140000001E-1,1.154123043E-1
1.450360867E0,9.499999881E-2,-1.799999923E-2,-5.900000036E-2,1.132695890E-1
1.455327635E0,7.599999756E-2,2.099999972E-2,-3.200000152E-2,8.509406392E-2
1.460294173E0,4.800000042E-2,-8.699999750E-2,8.000000380E-3,9.968450035E-2
1.465260943E0,3.400000185E-2,6.199999899E-2,-1.140000001E-1,1.341491708E-1
1.470227727E0,-3.299999982E-2,-1.899999939E-2,-1.550000012E-1,1.596088980E-1
1.475194496E0,-3.099999949E-2,7.000000030E-2,-7.299999893E-2,1.057827956E-1
1.480161241E0,2.300000004E-2,1.499999966E-2,-1.270000041E-1,1.299346029E-1
