"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.689998330E-1,-1.899999939E-2,-2.099999972E-2,-2.300000004E-2,3.648287224E-2
6.739672180E-1,7.000000216E-3,1.799999923E-2,-2.300000004E-2,3.003331446E-2
6.789343670E-1,-1.899999939E-2,1.799999923E-2,-9.099999815E-2,9.468896246E-2
6.839019820E-1,4.500000179E-2,1.700000092E-2,-7.699999958E-2,9.079096942E-2
6.888693670E-1,3.099999949E-2,-8.999999613E-3,-7.699999958E-2,8.349251402E-2
6.938367470E-1,-9.099999815E-2,3.000000026E-3,3.000000026E-3,9.109884557E-2
6.988041320E-1,-2.199999988E-2,3.000000026E-3,-1.319999993E-1,1.338543978E-1
7.037715160E-1,-8.000000380E-3,2.800000086E-2,-1.319999993E-1,1.351739615E-1
7.087386500E-1,-4.899999872E-2,1.000000047E-3,-6.400000304E-2,8.061017469E-2
7.137060350E-1,4.500000179E-2,2.800000086E-2,-1.180000007E-1,1.293560991E-1
7.186736500E-1,-3.500000015E-2,-5.299999937E-2,-6.400000304E-2,9.016651448E-2
7.236410300E-1,-8.000000380E-3,-4.899999872E-2,-9.099999815E-2,1.036629131E-1
7.286081840E-1,-2.099999972E-2,-4.899999872E-2,-8.999999613E-3,5.406477463E-2
7.335757990E-1,-2.099999972E-2,4.000000190E-3,-5.000000075E-2,5.437830509E-2
7.385431560E-1,-3.500000015E-2,4.000000190E-3,-1.319999993E-1,1.366199101E-1
7.435106170E-1,-3.200000152E-2,-8.000000380E-3,-7.699999958E-2,8.376753571E-2
7.484779250E-1,-4.600000009E-2,3.200000152E-2,-2.300000004E-2,6.057227177E-2
7.534453430E-1,2.099999972E-2,-8.000000380E-3,-3.700000048E-2,4.328972198E-2
7.584127270E-1,6.199999899E-2,-3.500000015E-2,-1.319999993E-1,1.499766638E-1
7.633802040E-1,7.000000216E-3,6.800000370E-2,-6.400000304E-2,9.364294365E-2
7.683475120E-1,3.400000185E-2,-2.700000070E-2,-9.099999815E-2,1.008265829E-1
7.733149730E-1,6.100000069E-2,-5.400000140E-2,-3.599999845E-2,8.906739091E-2
7.782823530E-1,-3.299999982E-2,-5.400000140E-2,-6.400000304E-2,9.000555832E-2
7.832496600E-1,1.899999939E-2,0.000000000E0,-1.319999993E-1,1.333604131E-1
7.882170450E-1,-7.000000216E-3,-1.300000027E-2,-9.099999815E-2,9.219001938E-2
7.931845260E-1,3.200000152E-2,1.300000027E-2,3.099999949E-2,4.641120633E-2
