"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.284736200E-1,-4.999999888E-3,6.300000101E-2,-2.199999988E-2,6.691786100E-2
6.334407600E-1,-3.299999982E-2,-1.799999923E-2,-8.999999613E-3,3.865229558E-2
6.384080680E-1,7.000000216E-3,-4.000000190E-3,5.799999833E-2,5.855766227E-2
6.433752220E-1,1.999999955E-2,-4.000000190E-3,-1.180000007E-1,1.197497397E-1
6.483425290E-1,3.400000185E-2,3.599999845E-2,-3.599999845E-2,6.122091066E-2
6.533096830E-1,6.100000069E-2,8.999999613E-3,-1.309999973E-1,1.447860468E-1
6.582767600E-1,-1.799999923E-2,5.900000036E-2,-6.300000101E-2,8.817029059E-2
6.632441450E-1,2.199999988E-2,5.799999833E-2,-3.599999845E-2,7.172168214E-2
6.682114520E-1,2.199999988E-2,-8.999999613E-3,-1.309999973E-1,1.331390223E-1
6.731785190E-1,-1.799999923E-2,-1.040000021E-1,-7.699999958E-2,1.306483844E-1
6.781456730E-1,5.799999833E-2,-7.199999690E-2,-8.999999613E-3,9.289240740E-2
6.831130580E-1,1.700000092E-2,-3.000000026E-3,-1.449999958E-1,1.460239666E-1
6.880801500E-1,3.000000026E-3,-3.000000026E-3,-1.309999973E-1,1.310686815E-1
6.930474580E-1,-8.999999613E-3,6.400000304E-2,-1.040000021E-1,1.224459098E-1
6.980146110E-1,-8.999999613E-3,-1.600000076E-2,-1.309999973E-1,1.322800034E-1
7.029819190E-1,-3.599999845E-2,-5.700000003E-2,-6.300000101E-2,9.227133910E-2
7.079490730E-1,1.799999923E-2,1.099999994E-2,-7.699999958E-2,7.983733404E-2
7.129164000E-1,4.000000190E-3,2.400000021E-2,1.700000092E-2,2.968164488E-2
7.178835540E-1,-8.000000380E-3,9.899999946E-2,-1.449999958E-1,1.757555083E-1
7.228508610E-1,5.900000036E-2,-5.099999905E-2,-1.180000007E-1,1.414425683E-1
7.278180150E-1,-2.199999988E-2,-2.400000021E-2,1.270000041E-1,1.311068306E-1
7.327853230E-1,4.000000190E-3,2.999999933E-2,-1.449999958E-1,1.481249430E-1
7.377524770E-1,4.000000190E-3,-8.999999613E-3,7.199999690E-2,7.267048609E-2
7.427197880E-1,4.500000179E-2,1.260000020E-1,-4.899999872E-2,1.424850889E-1
7.476869420E-1,-8.999999613E-3,-3.599999845E-2,-2.399999946E-1,2.428518011E-1
7.526542500E-1,5.900000036E-2,3.000000026E-3,-1.180000007E-1,1.319621166E-1
7.576213270E-1,4.000000190E-3,1.600000076E-2,1.400000006E-1,1.409680822E-1
7.625884810E-1,-2.199999988E-2,1.600000076E-2,-3.599999845E-2,4.512205567E-2
7.675558700E-1,-8.999999613E-3,-5.099999905E-2,-6.300000101E-2,8.155366346E-2
7.725231780E-1,5.799999833E-2,-7.800000161E-2,-1.309999973E-1,1.631226512E-1
7.774902690E-1,7.999999821E-2,-7.299999893E-2,-1.580000073E-1,1.915541747E-1
7.824574230E-1,-2.000000095E-3,-3.200000152E-2,-9.000000358E-2,9.554057118E-2
7.874248070E-1,-2.000000095E-3,-1.799999923E-2,3.099999949E-2,3.590264532E-2
