"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.317537170E-1,1.400000043E-2,3.299999982E-2,-2.300000004E-2,4.259107891E-2
4.367207940E-1,-2.600000054E-2,-7.000000216E-3,-1.459999979E-1,1.484621144E-1
4.416876400E-1,-1.099999994E-2,4.300000146E-2,7.100000232E-2,8.373171713E-2
4.466546400E-1,-2.160000056E-1,2.899999917E-2,-1.729999930E-1,2.782552784E-1
4.516217170E-1,2.899999917E-2,2.000000095E-3,-3.700000048E-2,4.705316129E-2
4.565887940E-1,-1.099999994E-2,2.000000095E-3,-4.040000141E-1,4.041546874E-1
4.615555640E-1,1.000000047E-3,-1.369999945E-1,-5.139999986E-1,5.319454831E-1
4.665226400E-1,1.000000047E-3,-9.499999881E-2,3.840000033E-1,3.955780610E-1
4.714894770E-1,5.499999970E-2,-9.600000083E-2,6.159999967E-1,6.258570092E-1
4.764564770E-1,8.200000226E-2,-1.909999996E-1,-1.870000064E-1,2.795961420E-1
4.814235390E-1,8.900000155E-2,-9.000000358E-2,-4.589999914E-1,4.761323272E-1
4.863903850E-1,-1.010000035E-1,-1.979999989E-1,-1.459999979E-1,2.659342017E-1
4.913574620E-1,-3.299999982E-2,-3.400000185E-2,-1.459999979E-1,1.534959266E-1
4.963242160E-1,-1.999999955E-2,4.600000009E-2,1.389999986E-1,1.477734739E-1
5.012912930E-1,-4.399999976E-2,1.580000073E-1,1.800000072E-1,2.435159232E-1
5.062583700E-1,-9.799999744E-2,2.109999955E-1,-6.400000304E-2,2.412902774E-1
5.112253840E-1,3.700000048E-2,1.570000052E-1,-9.099999815E-2,1.851998956E-1
5.161922300E-1,1.049999967E-1,-8.699999750E-2,-7.800000161E-2,1.570923268E-1
5.211593030E-1,1.480000019E-1,-1.199999973E-1,-2.140000015E-1,2.865309767E-1
5.261263030E-1,7.900000364E-2,1.600000076E-2,-4.320000112E-1,4.394553564E-1
5.310931490E-1,3.900000080E-2,3.000000026E-3,-3.089999855E-1,3.114658747E-1
5.360602400E-1,5.200000107E-2,-7.800000161E-2,2.999999933E-2,9.842764003E-2
5.410273170E-1,-1.400000043E-2,-8.999999613E-3,2.890000045E-1,2.894788466E-1
5.459943170E-1,-1.400000043E-2,-1.180000007E-1,1.669999957E-1,2.049609688E-1
5.509611050E-1,-8.200000226E-2,-7.699999958E-2,-2.000000030E-1,2.294624185E-1
5.559281820E-1,-5.400000140E-2,-9.000000358E-2,-1.729999930E-1,2.023487049E-1
5.608952590E-1,-5.099999905E-2,-5.900000036E-2,-2.960000038E-1,3.061012940E-1
5.658621050E-1,-7.800000161E-2,-4.500000179E-2,-2.680000067E-1,2.827242543E-1
5.708291050E-1,-1.049999967E-1,-1.679999977E-1,-2.409999967E-1,3.119775584E-1
5.757961770E-1,-2.300000004E-2,8.000000380E-3,4.399999976E-2,5.028916372E-2
5.807629460E-1,-2.199999988E-2,-1.439999938E-1,1.930000037E-1,2.418036386E-1
5.857300230E-1,-8.000000380E-3,-8.900000155E-2,1.519999951E-1,1.763207271E-1
5.906970860E-1,1.799999923E-2,-1.999999955E-2,-3.700000048E-2,4.574931682E-2
5.956641630E-1,1.000000015E-1,-7.000000216E-3,-2.820000052E-1,2.992874927E-1
6.006309330E-1,9.300000221E-2,-5.700000003E-2,-2.140000015E-1,2.401957557E-1
6.055980090E-1,7.900000364E-2,6.400000304E-2,-1.049999967E-1,1.461574503E-1
6.105648560E-1,3.799999878E-2,5.099999905E-2,-5.099999905E-2,8.152300113E-2
6.155319380E-1,9.200000018E-2,6.400000304E-2,-9.999999776E-3,1.125166673E-1
6.204989380E-1,8.600000292E-2,3.400000185E-2,-5.099999905E-2,1.056077674E-1
6.254658030E-1,1.700000092E-2,3.400000185E-2,3.000000026E-3,3.813135399E-2
6.304328800E-1,4.000000190E-3,1.019999981E-1,-1.190000027E-1,1.567832908E-1
6.353998700E-1,-1.180000007E-1,2.099999972E-2,-2.820000052E-1,3.064131249E-1
6.403667160E-1,1.600000076E-2,-3.099999949E-2,-1.729999930E-1,1.764822868E-1
6.453337930E-1,-3.799999878E-2,-5.799999833E-2,2.999999933E-2,7.555130491E-2
6.503008510E-1,4.300000146E-2,-3.000000026E-3,8.399999887E-2,9.441398167E-2
6.552676200E-1,-9.200000018E-2,7.800000161E-2,-1.049999967E-1,1.599156015E-1
6.602347210E-1,2.000000095E-3,-1.600000076E-2,-1.459999979E-1,1.468877102E-1
6.652017980E-1,4.300000146E-2,-7.000000030E-2,-2.400000021E-2,8.558621488E-2
6.701687980E-1,5.600000173E-2,-2.899999917E-2,-9.200000018E-2,1.115392316E-1
6.751356540E-1,2.899999917E-2,-5.600000173E-2,-9.200000018E-2,1.115392316E-1
6.801026540E-1,2.700000070E-2,-5.299999937E-2,-9.999999776E-3,6.031583513E-2
6.850695000E-1,8.100000024E-2,-2.500000037E-2,-5.099999905E-2,9.892926746E-2
